month,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd,station,PM2.5
11,20,228.0,3.0,65.0,2100.0,2.0,2.2,1004.9,1.2,0.0,0.9,NW,Huairou,199.0
1,14,8.0,6.0,6.0,300.0,72.0,-2.0,1030.8,-21.9,0.0,1.2,NE,Shunyi,7.0
3,11,49.0,2.0,34.0,300.0,69.0,18.1,1013.2,-6.6,0.0,4.2,SW,Nongzhanguan,14.0
12,3,276.0,83.0,109.0,4700.0,6.0,-0.7,1032.0,-12.0,0.0,1.6,NE,Wanliu,181.0
2,8,45.0,10.0,58.0,1200.0,2.0,-6.0,1029.0,-20.1,0.0,1.1,NE,Tiantan,31.0
8,0,29.0,2.0,16.0,300.0,88.0,18.5,1004.2,12.7,0.0,1.3,WNW,Huairou,13.0
6,13,39.0,3.0,16.0,600.0,183.0,30.9,998.6,17.2,0.0,1.5,SW,Aotizhongxin,39.0
8,19,6.0,2.0,9.0,200.0,87.0,24.2,999.5,17.2,0.0,1.7,NNW,Changping,6.0
12,7,6.0,6.0,28.0,300.0,43.0,1.6,1026.5,-13.4,0.0,1.9,ENE,Wanshouxigong,3.0
4,18,89.0,5.0,52.0,700.0,110.0,16.3,995.9,8.0,0.0,1.8,E,Dingling,89.0
10,6,7.0,,,,,5.5,1024.6,-1.7,0.0,1.2,ENE,Aotizhongxin,7.0
9,11,157.0,26.0,79.0,1400.0,44.0,26.4,1009.5,14.8,0.0,1.1,NNE,Guanyuan,88.0
12,20,55.0,2.0,15.0,300.0,50.0,-3.0,1024.0,-22.3,0.0,1.0,E,Dongsi,4.0
9,15,37.0,2.0,18.0,400.0,134.0,27.8,1009.2,6.5,0.0,2.1,E,Guanyuan,37.0
11,11,76.0,7.0,10.0,,66.402,11.9,1014.6,-11.0,0.0,7.2,NNW,Dongsi,10.0
9,13,147.0,6.0,45.0,1400.0,152.0,24.625,1007.75,16.9,0.0,1.9,SE,Dongsi,147.0
1,9,84.0,38.0,72.0,2300.0,13.0,-3.9,1023.7,-17.1,0.0,0.7,SW,Wanliu,84.0
7,1,10.0,2.0,14.0,200.0,49.0,21.2,995.6,19.3,0.0,1.1,N,Changping,10.0
8,8,56.0,4.0,21.0,1000.0,49.0,25.7,1006.3,19.3,0.0,1.2,NNE,Shunyi,49.0
8,10,36.0,16.0,38.0,700.0,25.0,28.0,1007.2,11.5,0.0,1.7,ENE,Guanyuan,9.0
4,7,42.0,4.0,21.0,400.0,39.0,9.8,1008.3,-14.9,0.0,0.9,ESE,Huairou,11.0
6,20,113.0,3.0,36.0,800.0,182.0,26.8,995.3,20.4,0.0,0.8,SSW,Aotizhongxin,113.0
12,11,208.0,42.0,112.0,4100.0,6.0,3.1,1021.7,-6.1,0.0,1.7,N,Dongsi,190.0
7,15,51.0,7.0,13.0,600.0,211.0,32.6,991.0,18.4,0.0,1.8,SW,Changping,47.0
1,3,146.0,20.0,52.0,1800.0,3.0,-7.1,1022.0,-9.5,0.0,0.2,N,Huairou,146.0
1,10,103.0,71.0,62.0,2300.0,2.0,-4.5,1033.6,-17.3,0.0,2.1,S,Guanyuan,59.0
7,13,10.0,0.2856,11.9074,,155.9376,35.4,996.2,19.7,0.0,2.8,SW,Shunyi,21.0
8,0,51.0,2.0,47.0,800.0,23.0,18.2,1001.6,18.2,0.0,0.6,WNW,Gucheng,36.0
3,6,189.0,60.0,84.0,2700.0,6.0,4.9,1009.3,-7.0,0.0,2.0,NNW,Changping,140.0
2,4,6.0,6.0,,200.0,62.0,-4.3,1021.8,-29.5,0.0,1.8,W,Gucheng,3.0
3,6,56.0,5.0,68.0,1300.0,2.0,7.4,1013.0,0.4,0.0,1.0,NE,Tiantan,38.0
10,13,182.0,18.0,85.0,1300.0,138.0,22.8,1004.9,12.1,0.0,2.0,SE,Changping,165.0
8,13,110.0,3.0,27.0,1000.0,191.0,34.1,990.9,24.4,0.0,1.0,SSE,Gucheng,120.0
8,6,52.0,5.0,68.0,800.0,4.0,23.9,1004.7,17.4,0.0,1.8,NE,Tiantan,43.0
10,16,15.0,2.0,25.0,300.0,42.0,14.0,1014.0,4.8,0.0,0.9,S,Changping,10.0
11,22,152.0,13.0,94.0,2900.0,2.0,-0.8,1015.3,-7.6,0.0,1.4,N,Changping,131.0
1,9,154.0,88.0,118.0,3800.0,16.0,-1.9,1010.1,-12.8,0.0,0.5,W,Gucheng,154.0
10,7,95.0,2.0,45.0,1200.0,2.0,5.575,1011.0,5.0,0.0,1.0,SW,Aotizhongxin,66.0
3,19,29.0,2.0,25.0,400.0,67.0,14.6,1014.7,-14.6,0.0,1.9,N,Changping,10.0
8,8,32.0,12.0,25.0,600.0,48.0,25.3,992.9,15.0,0.0,1.7,NNE,Changping,15.0
9,4,94.0,6.5688,62.0006,,,19.6,1008.5,18.8,0.0,0.9,NE,Wanliu,122.0
1,23,15.0,3.0,11.0,300.0,66.0,-1.0,1024.0,-26.0,0.0,1.8,NNW,Shunyi,4.0
5,9,30.0,6.0,41.0,500.0,61.0,23.0,1013.7,2.4,0.0,3.3,NNW,Tiantan,13.0
4,17,108.0,8.0,47.0,700.0,85.0,17.7,1000.9,5.9,0.0,3.3,ESE,Aotizhongxin,44.0
5,8,90.0,8.0,22.0,300.0,80.0,25.0,1000.7,1.8,0.0,1.2,ENE,Gucheng,30.0
3,15,195.0,86.0,115.0,2700.0,35.0,10.4,1013.2,-5.2,0.0,2.5,SW,Guanyuan,176.0
8,0,24.0,1.0,24.0,400.0,72.0,23.4,1000.0,12.7,0.0,0.8,ENE,Changping,20.0
6,4,46.0,2.0,12.0,300.0,153.0,22.0,1000.8,16.5,0.0,0.2,N,Gucheng,46.0
5,6,112.0,9.0,73.0,1200.0,2.0,18.6,1001.0,9.9,0.0,0.9,NE,Wanshouxigong,48.0
9,4,22.0,,,200.0,,13.55,1023.25,0.0,0.0,2.4,NE,Aotizhongxin,11.0
8,13,42.0,4.0,12.0,700.0,130.0,32.3,1005.4,22.4,0.0,1.9,ESE,Nongzhanguan,42.0
10,9,26.0,5.0,53.0,600.0,7.0,8.2,1029.6,-3.7,0.0,1.4,NE,Nongzhanguan,25.0
5,20,288.0,21.0,75.0,2500.0,192.0,27.5,999.2,20.8,0.0,0.9,W,Aotizhongxin,147.0
4,21,9.0,4.0,21.0,400.0,92.0,7.5,1019.0,-12.9,0.0,2.9,NNW,Dongsi,13.0
11,9,29.0,11.0,25.0,1300.0,31.0,-3.0,1028.2,-17.4,0.0,2.2,N,Changping,15.0
7,1,26.0,0.2856,,,30.4164,20.4,997.2,20.4,0.0,0.7,WNW,Huairou,24.0
1,8,163.0,66.0,84.0,2900.0,4.0,-1.3,1022.9,-5.5,0.0,1.1,NE,Dongsi,181.0
7,16,42.0,13.0,19.0,200.0,111.0,32.7,992.9,15.2,0.0,0.8,S,Wanliu,23.0
10,9,177.0,2.0,81.0,2100.0,2.0,14.5,1016.5,13.5,0.0,0.9,NE,Wanliu,159.0
4,13,40.0,2.0,16.0,300.0,94.0,20.5,1006.7,-12.2,0.0,1.3,SE,Gucheng,15.0
7,21,134.0,2.0,33.0,800.0,159.0,29.3,996.7,20.7,0.0,1.5,SW,Wanshouxigong,89.0
8,14,31.0,10.0,32.0,600.0,123.0,31.9,1001.1,15.4,0.0,2.0,SSE,Tiantan,25.0
7,3,132.0,2.0,49.0,1000.0,27.0,23.6,999.0,22.9,0.0,0.0,SSW,Gucheng,110.0
7,19,9.0,7.0,37.0,400.0,77.0,28.3,999.1,16.2,0.0,0.7,ESE,Dongsi,9.0
12,13,69.0,48.0,58.0,,1.9278,3.3,1022.3,-14.9,0.0,0.9,NNW,Wanshouxigong,75.0
10,22,293.0,6.0,121.0,1200.0,2.0,16.3,1014.4,10.2,0.0,0.4,E,Gucheng,83.0
7,0,74.0,2.0,99.0,1400.0,2.0,24.5,999.0,20.6,0.0,1.1,ENE,Wanshouxigong,34.0
2,18,162.0,68.0,104.0,1900.0,12.0,2.0,1021.0,-16.0,0.0,1.2,ENE,Changping,162.0
4,19,24.0,6.0,14.0,400.0,84.0,11.0,1007.9,-10.5,0.0,0.9,SSE,Dongsi,20.0
7,5,69.0,2.0,9.0,900.0,32.0,26.5,992.2,24.5,0.0,0.6,W,Dingling,69.0
8,23,27.0,3.0,14.0,500.0,93.0,20.2,1005.9,18.5,0.0,1.8,NW,Dingling,27.0
7,11,148.0,6.0,44.0,1200.0,190.0,32.2,1000.1,19.1,0.0,2.8,E,Dingling,81.0
5,21,165.0,21.0,22.0,1200.0,185.0,26.0,996.2,15.4,0.0,0.7,N,Dingling,121.0
2,23,54.0,3.0,9.0,300.0,77.0,2.2,1017.7,-16.8,0.0,3.2,N,Wanliu,9.0
9,5,21.0,2.0,54.0,400.0,2.0,20.2,1006.0,12.4,0.0,1.6,NNE,Nongzhanguan,11.0
12,9,17.0,24.0,51.0,700.0,11.0,-2.7,1027.0,-15.4,0.0,1.2,E,Guanyuan,12.0
10,17,40.0,2.0,74.0,900.0,2.0,10.2,1013.2,9.4,0.2,0.7,ENE,Aotizhongxin,40.0
12,6,115.0,2.0,32.0,1800.0,21.0,-6.1,1019.1,-7.5,0.0,1.5,WNW,Huairou,115.0
12,13,408.0,85.0,142.0,6200.0,3.0,-2.0,1029.0,-8.5,0.0,1.4,ENE,Nongzhanguan,362.0
7,8,57.0,5.0,20.0,500.0,19.0,26.2,998.0,18.8,0.0,0.8,E,Huairou,23.0
2,14,13.0,6.0,15.0,500.0,69.0,11.5,1026.9,-15.1,0.0,1.6,ENE,Wanshouxigong,13.0
9,14,84.0,19.0,60.0,800.0,80.0,24.7,1009.4,6.9,0.0,2.5,SW,Guanyuan,52.0
8,8,144.0,3.0,77.0,600.0,31.0,27.3,1006.4,10.5,0.0,1.0,E,Gucheng,26.0
9,8,78.0,7.0,68.0,800.0,9.0,20.9,1014.2,17.3,0.0,1.3,N,Dongsi,43.0
7,21,82.0,3.0,31.0,500.0,107.0,27.8,995.7,20.9,0.0,0.9,NNW,Huairou,30.0
9,18,120.0,2.0,30.0,1100.0,108.0,19.3,1005.5,16.9,0.0,0.9,NNE,Huairou,120.0
10,5,25.0,2.0,13.0,300.0,34.0,12.6,1014.6,-2.5,0.0,1.1,NE,Wanliu,8.0
3,22,342.0,41.0,64.0,1800.0,103.0,18.1,1004.9,8.4,0.0,2.4,ESE,Dongsi,191.0
12,8,13.0,12.0,35.0,600.0,25.0,-4.7,1026.9,-11.7,0.0,1.8,NNE,Shunyi,10.0
7,19,113.0,9.0,75.0,1600.0,48.0,25.3,994.6,23.9,0.0,0.0,E,Guanyuan,137.0
7,8,64.0,2.0,26.0,600.0,42.0,30.8,1003.1,23.7,0.0,1.6,E,Tiantan,49.0
2,8,17.0,10.0,39.0,600.0,41.0,3.0,1018.5,-15.7,0.0,3.3,NW,Tiantan,17.0
5,3,85.0,11.0,73.0,900.0,7.0,13.7,1011.8,3.2,0.0,0.8,ENE,Shunyi,48.0
6,12,12.0,6.0,16.0,500.0,145.0,31.9,994.0,14.1,0.0,1.9,SE,Nongzhanguan,34.0
9,4,161.0,17.0,123.0,2200.0,,19.2,1006.4,16.4,0.0,1.7,ENE,Aotizhongxin,155.0
2,7,17.0,4.0,37.0,700.0,41.0,-8.8,1020.2,-17.4,0.0,0.5,NNE,Huairou,12.0
5,22,30.0,2.0,62.0,700.0,26.0,15.5,997.1,0.9,0.0,2.5,NW,Guanyuan,14.0
8,17,29.0,2.0,8.0,600.0,139.0,32.0,1003.1,19.9,0.0,1.8,SSE,Nongzhanguan,10.0
6,17,129.0,8.0,22.0,1000.0,220.0,31.2,999.0,22.5,0.0,3.0,SSE,Nongzhanguan,129.0
2,4,15.0,3.0,42.0,800.0,40.0,-7.1,1020.4,-18.2,0.0,1.6,NNW,Huairou,13.0
12,4,14.0,15.4224,42.0865,,16.065,-6.5,1026.4,-18.2,0.0,1.5,NNE,Nongzhanguan,11.0
5,20,58.0,2.0,31.0,400.0,82.0,21.2,1003.2,-6.5,0.0,0.6,NE,Gucheng,19.0
6,18,137.0,31.416,26.689,,252.9702,29.6,1002.6,14.6,0.0,1.4,SSE,Dongsi,93.0
7,20,17.0,2.0,50.0,400.0,26.0,24.1,995.6,13.3,0.0,1.4,NW,Nongzhanguan,17.0
2,20,30.0,21.0,145.0,900.0,6.0,1.8,1023.0,-10.1,0.0,4.0,SW,Wanliu,28.0
4,10,51.0,3.0,30.0,1000.0,51.0,6.8,994.7,2.5,0.0,1.0,NW,Gucheng,51.0
1,10,13.0,10.0,22.0,700.0,63.0,-1.0,1025.2,-25.2,0.0,3.1,W,Gucheng,11.0
9,4,71.0,3.0,89.0,700.0,2.0,16.0,1011.1,7.5,0.0,0.8,NW,Wanshouxigong,39.0
10,22,366.0,20.0,164.0,2600.0,1.0,14.8,1010.0,14.0,0.0,0.6,ENE,Aotizhongxin,340.0
8,7,23.0,13.0,12.0,500.0,55.0,27.3,992.0,17.8,0.0,3.5,NW,Dingling,18.0
8,14,9.0,2.0,2.0,200.0,89.0,31.7,1001.9,6.7,0.0,2.5,NW,Dingling,9.0
7,13,55.0,2.0,12.0,500.0,115.0,31.7,992.3,21.2,0.0,1.8,SSW,Dingling,22.0
9,3,25.0,8.0,40.0,800.0,13.0,11.0,1024.6,0.4,0.0,1.4,SE,Dongsi,19.0
6,7,91.0,4.0,58.0,700.0,11.0,19.2,1004.6,9.4,0.0,1.1,NW,Changping,59.0
6,10,108.0,2.0,23.0,900.0,70.0,24.4,1001.6,19.2,0.0,1.3,SE,Shunyi,108.0
1,15,20.0,24.0,32.0,900.0,48.0,3.3,1019.9,-19.5,0.0,3.0,S,Changping,20.0
9,22,97.0,2.0,77.0,2100.0,2.0,18.7,1012.9,18.7,0.3,0.0,NW,Aotizhongxin,97.0
12,5,28.0,3.0,23.0,800.0,12.0,-3.5,1022.2,-8.9,0.0,1.0,N,Dingling,18.0
6,11,39.0,3.0,24.0,400.0,113.0,33.9,1001.5,12.8,0.0,4.2,N,Nongzhanguan,11.0
6,14,5.0,2.0,2.0,200.0,103.0,29.5,999.2,12.0,0.0,1.4,WSW,Dingling,11.0
10,5,96.0,2.0,41.0,1100.0,2.0,6.1,1015.7,5.2,0.0,0.9,SE,Tiantan,60.0
11,2,13.0,6.0,47.0,500.0,2.5704,-1.1,1019.1,-8.1,0.0,0.6,W,Nongzhanguan,15.0
3,5,88.0,7.0,65.0,800.0,3.0,0.3,1020.8,-14.5,0.0,0.9,NE,Changping,26.0
8,10,18.0,2.0,9.0,600.0,70.0,21.3,1009.4,17.1,0.0,1.6,E,Shunyi,18.0
12,0,78.0,3.0,63.0,2000.0,3.0,-8.3,1027.9,-11.8,0.0,1.1,N,Changping,78.0
5,7,67.0,2.0,32.0,800.0,79.0,19.2,1003.9,18.0,1.7,1.4,SE,Nongzhanguan,67.0
3,0,173.0,36.0,162.0,2500.0,3.0,2.2,1013.3,-8.8,0.0,1.1,ENE,Wanliu,173.0
8,9,54.0,7.0,29.0,1000.0,48.0,25.2,1000.9,19.3,0.0,0.9,WNW,Changping,40.0
6,2,112.0,8.0,62.0,1500.0,74.0,24.8,990.2,21.5,0.0,1.3,NE,Wanshouxigong,254.0
2,9,25.0,27.0,47.0,1200.0,34.0,4.0,1027.0,-12.9,0.0,2.2,ESE,Gucheng,25.0
4,3,23.0,4.0,12.0,,,8.0,1003.8,-3.8,0.0,0.8,NW,Huairou,13.0
7,11,134.0,3.0,26.0,1700.0,85.0,25.1,1002.7,21.6,0.0,2.7,ESE,Nongzhanguan,134.0
7,18,45.0,2.0,38.0,100.0,112.0,26.9,1002.2,22.7,0.0,1.0,NE,Wanliu,45.0
3,17,178.0,24.0,36.0,800.0,52.0,10.7,1007.7,-9.6,0.0,2.7,NW,Wanshouxigong,55.0
10,21,313.0,12.0,126.0,3100.0,,7.1,1011.3,6.2,0.0,0.2,N,Wanshouxigong,265.0
10,4,156.0,15.0,96.0,1300.0,,11.8,1011.2,7.7,0.0,1.4,NE,Wanliu,91.0
6,7,154.0,4.0,60.0,1300.0,31.0,21.5,1002.3,17.7,0.0,0.8,NE,Wanliu,154.0
6,16,123.0,5.0,50.0,900.0,181.0,26.7,995.8,18.0,0.0,0.7,NW,Gucheng,94.0
8,22,16.0,7.0,13.0,400.0,110.0,27.2,992.1,13.9,0.0,0.8,ENE,Changping,13.0
3,4,91.0,4.0,64.0,1000.0,10.0,0.0,1005.6,-4.6,0.0,0.9,NW,Huairou,102.0
11,7,153.0,23.0,81.0,2600.0,2.0,-2.0,1016.0,-3.0,0.0,0.8,ENE,Nongzhanguan,114.0
10,9,119.0,10.8528,47.4243,,19.9206,11.1,1010.0,1.6,0.0,0.5,S,Dingling,88.0
3,9,49.0,17.0,69.0,900.0,41.0,8.4,1014.0,-9.6,0.0,1.6,S,Wanshouxigong,35.0
5,3,185.0,14.0,112.0,1000.0,2.0,12.8,1007.4,8.7,0.0,0.4,S,Gucheng,114.0
10,10,361.0,17.0,123.0,3000.0,5.0,17.6,1005.8,10.5,0.0,1.6,SSE,Changping,290.0
3,0,132.0,66.0,107.0,1700.0,107.0,7.6,1014.0,0.3,0.0,0.7,S,Nongzhanguan,190.0
2,0,56.0,18.0,61.0,1300.0,15.0,-2.9,1018.6,-3.9,0.2,1.3,WSW,Guanyuan,79.0
6,0,9.0,2.0,15.0,300.0,81.0,19.3,997.9,14.1,0.0,0.9,NNE,Huairou,8.0
3,15,258.0,109.0,162.0,3000.0,30.0,14.7,1007.0,-4.6,0.0,1.3,SW,Dongsi,240.0
6,20,16.0,2.0,39.0,500.0,88.0,20.7,1000.1,16.7,0.0,1.2,W,Changping,16.0
8,11,25.0,2.0,30.0,1000.0,44.0,26.4,1000.5,23.3,0.0,1.3,NW,Changping,25.0
12,6,59.0,39.0,28.0,500.0,36.0,4.9,1013.8,-11.3,0.0,1.0,N,Dingling,30.0
7,1,202.0,10.0,19.0,1900.0,113.0,26.6,998.7,22.4,0.0,2.3,E,Changping,214.0
6,18,10.0,2.0,2.0,200.0,107.0,30.4,992.5,8.2,0.0,4.3,NW,Dingling,10.0
4,3,21.0,6.0,12.0,200.0,102.0,18.1,1005.9,-9.0,0.0,2.4,WNW,Gucheng,12.0
6,17,132.0,2.0,28.0,1300.0,208.0,29.4,1001.5,17.9,0.0,3.0,WSW,Guanyuan,132.0
7,6,167.0,9.0,32.0,1000.0,83.0,26.9,1000.4,21.2,0.0,1.2,S,Dongsi,167.0
3,4,189.0,22.0,42.0,2000.0,76.0,14.5,1005.1,8.2,0.0,3.4,ESE,Tiantan,176.0
10,11,36.0,3.0,36.0,300.0,48.0,21.3,1018.1,-0.7,0.0,3.7,WNW,Nongzhanguan,12.0
9,20,70.0,11.1384,42.7024,1300.0,76.0,19.9,1010.5,15.7,0.0,1.7,S,Wanliu,54.0
11,6,112.0,69.0,89.0,1600.0,2.142,8.7,1013.0,-1.2,0.0,0.8,NW,Changping,121.0
3,13,101.0,56.0,32.0,1500.0,82.0,10.5,1018.2,-4.0,0.0,4.0,SSE,Shunyi,77.0
1,16,41.0,18.0,19.0,500.0,58.0,4.0,1020.0,-18.2,0.0,2.3,SE,Dingling,28.0
3,5,209.0,7.0,74.0,600.0,2.0,5.5,1015.7,-6.4,0.0,1.1,NW,Shunyi,71.0
12,19,47.0,13.0,45.0,700.0,16.0,-0.9,1023.0,-18.0,0.0,1.6,WSW,Aotizhongxin,14.0
4,16,181.0,27.0,21.0,900.0,255.0,30.5,1002.4,8.2,0.0,4.6,SW,Tiantan,89.0
4,8,34.0,2.0,33.0,600.0,38.0,5.7,1025.2,-10.1,0.0,2.0,E,Huairou,27.0
12,7,36.0,37.0,52.0,1700.0,10.0,-9.5,1024.5,-14.9,0.0,1.1,WNW,Huairou,36.0
2,20,55.0,15.0,45.0,900.0,33.0,0.5,1027.8,-10.4,0.0,2.2,SE,Guanyuan,41.0
1,21,231.0,19.0,80.0,3200.0,,-2.1,1015.3,-5.3,0.0,1.3,ENE,Wanliu,168.0
9,18,16.0,1.0,39.0,300.0,17.0,14.9,1012.1,7.2,0.0,1.0,NNE,Changping,8.0
10,14,292.0,4.0,111.0,2400.0,30.0,20.0,1010.9,14.8,0.0,1.4,S,Tiantan,292.0
8,16,105.0,4.0,28.0,500.0,226.0,31.7,997.6,17.2,0.0,2.0,S,Gucheng,39.0
2,2,196.0,86.0,108.0,3800.0,9.0,-7.0,1027.0,-16.4,0.0,1.0,W,Wanshouxigong,196.0
3,1,44.0,2.0,2.0,800.0,97.0,9.6,1019.7,-11.1,0.0,2.6,NNE,Dingling,5.0
9,7,46.0,2.0,18.0,500.0,41.0,16.8,1005.6,9.0,0.0,1.6,WNW,Dingling,36.0
12,9,23.0,60.0,28.0,600.0,19.0,-3.6,1025.4,-18.3,0.0,2.1,NW,Changping,20.0
3,13,110.0,46.0,35.0,1200.0,105.0,16.6,1006.0,-7.9,0.0,1.8,SSE,Huairou,76.0
8,11,16.0,2.0,12.0,500.0,92.0,29.5,1002.1,15.2,0.0,2.2,NNE,Aotizhongxin,7.0
8,22,124.0,7.0,64.0,500.0,25.0,23.7,1002.0,15.2,0.0,1.4,NNE,Shunyi,25.0
3,7,6.0,16.0,61.0,600.0,8.0,-1.1,1029.2,-16.1,0.0,1.2,WSW,Wanshouxigong,3.0
10,22,129.0,7.7112,128.0,1200.0,1.0,16.9,1013.1,9.3,0.0,0.6,E,Aotizhongxin,95.0
9,10,115.0,16.0,104.0,1000.0,2.0,25.2,1009.6,16.3,0.0,1.4,WSW,Wanliu,89.0
12,14,54.0,38.0,76.0,1600.0,29.0,7.5,1027.0,-12.9,0.0,0.7,E,Guanyuan,46.0
5,21,60.0,2.0,21.0,300.0,96.0,22.6,996.4,5.1,0.0,0.8,ENE,Dingling,20.0
4,14,80.0,6.0,25.0,500.0,111.0,25.7,1002.0,-2.9,0.0,2.2,NW,Wanshouxigong,34.0
4,3,31.0,2.0,30.0,500.0,60.0,8.8,1008.0,1.2,0.0,1.5,SSE,Guanyuan,31.0
9,13,183.0,7.0,37.0,1500.0,107.0,24.8,1005.1,16.2,0.0,3.5,SSE,Shunyi,183.0
7,19,21.0,2.0,2.0,400.0,101.0,20.7,994.5,17.5,0.0,1.5,NW,Dingling,21.0
6,12,130.0,8.0,48.0,1500.0,69.0,25.5,1001.9,18.4,0.0,1.5,WSW,Tiantan,130.0
4,15,93.0,3.0,12.0,200.0,98.0,21.7,998.0,-6.1,0.0,5.3,NNE,Changping,11.0
11,16,6.0,2.0,12.0,200.0,53.0,4.2,1022.4,-2.2,0.0,3.6,NNE,Shunyi,5.0
2,12,19.0,5.0,10.0,300.0,73.0,1.6,1021.0,-18.4,0.0,3.3,NW,Dongsi,7.0
6,7,36.0,2.0,38.0,700.0,70.0,23.7,999.7,18.3,0.0,1.3,ENE,Dongsi,36.0
4,6,243.0,9.0,116.0,3100.0,2.0,10.3,1005.5,8.2,0.0,1.0,WNW,Dongsi,243.0
5,22,63.0,4.0,56.0,500.0,64.0,20.3,1015.2,2.6,0.0,2.3,SSW,Tiantan,27.0
9,9,32.0,2.0,13.0,500.0,46.0,16.2,1017.25,3.3,0.0,5.7,NW,Nongzhanguan,6.0
9,3,13.0,2.0,20.0,200.0,67.0,22.1,1006.9,3.2,0.0,2.4,NNW,Dongsi,3.0
5,6,97.0,29.0,47.0,1300.0,39.0,14.9,1005.2,2.7,0.0,2.9,SE,Changping,64.0
9,21,119.0,5.0,62.0,1400.0,118.0,19.5,1013.6,17.6,0.0,0.6,E,Dongsi,85.0
3,5,160.0,26.0,106.0,2800.0,7.0,-0.4,1013.9,-5.8,0.0,0.8,ENE,Aotizhongxin,135.0
7,5,101.0,10.0,78.0,1000.0,2.0,24.5,997.7,24.3,0.2,0.7,NNE,Aotizhongxin,150.0
7,0,144.0,5.0,58.0,1000.0,120.0,26.3,1003.6,18.4,0.0,1.6,SSW,Gucheng,102.0
11,6,135.0,16.0,85.0,2200.0,3.0,3.0,1010.0,0.7,0.0,1.0,SE,Dongsi,125.0
9,21,104.0,11.0,81.0,800.0,20.0,21.1,1009.2,12.0,0.0,1.3,SE,Tiantan,30.0
12,12,52.0,6.0,9.0,300.0,64.0,-0.7,1032.0,-22.8,0.0,4.6,WNW,Wanshouxigong,6.0
11,2,95.0,12.0,64.0,1900.0,2.0,2.1,1023.1,-1.3,0.0,1.0,NNE,Wanshouxigong,68.0
2,4,17.0,10.0,24.0,500.0,44.0,-2.1,1023.2,-17.0,0.0,0.6,SW,Gucheng,8.0
2,0,163.0,57.0,125.0,2900.0,6.0,-1.0,1015.0,-16.8,0.0,1.2,ENE,Guanyuan,163.0
12,8,232.0,19.0,100.0,3900.0,2.0,0.0,1027.8,-0.1,0.0,0.8,E,Nongzhanguan,232.0
5,13,60.0,2.0,,100.0,2.0,27.9,1014.9,7.7,0.0,2.0,ESE,Shunyi,60.0
10,14,46.0,2.0,12.0,200.0,64.0,12.2,1021.4,-11.5,0.0,5.0,WNW,Guanyuan,16.0
2,19,32.0,3.0,18.0,300.0,55.0,5.5,1018.2,-17.7,0.0,4.8,N,Gucheng,11.0
4,22,132.0,24.0,43.0,800.0,65.0,9.7,1000.3,2.8,0.0,1.0,E,Gucheng,76.0
7,13,10.0,2.0,11.0,200.0,112.0,35.6,994.8,13.7,0.0,2.3,SE,Aotizhongxin,10.0
6,17,40.0,3.0,13.0,500.0,191.0,31.4,995.3,16.2,0.0,0.9,S,Huairou,27.0
10,22,247.0,9.0,93.0,2000.0,31.0,22.0,1005.4,16.9,0.0,1.6,S,Nongzhanguan,232.0
2,9,37.0,12.0,26.0,800.0,43.0,-5.1,1028.7,-19.6,0.0,1.0,SE,Huairou,21.0
9,8,23.0,16.2792,42.4971,400.0,4.0,15.3,1019.2,5.2,0.0,1.6,NNE,Wanliu,17.0
11,11,19.0,8.0,53.0,600.0,18.0,-5.7,1036.5,-15.0,0.0,1.7,ESE,Dongsi,19.0
11,21,44.0,12.0,24.0,400.0,25.0,0.3,1008.7,-14.5,0.0,1.2,N,Dingling,20.0
9,4,18.0,2.0,3.0,600.0,6.0,12.4,1014.8,11.9,0.0,1.0,WNW,Huairou,18.0
9,23,106.0,2.0,27.0,800.0,68.0,16.0,1006.8,15.4,0.0,0.7,NE,Shunyi,106.0
10,15,67.0,27.0,27.0,500.0,103.0,22.8,1008.9,3.3,0.0,1.8,SW,Dongsi,50.0
7,21,265.0,12.0,56.0,1500.0,142.0,28.3,996.2,22.5,0.0,1.3,SE,Nongzhanguan,201.0
1,18,185.0,76.0,81.0,2100.0,20.0,-2.4,1003.3,-8.3,0.0,1.0,NW,Huairou,170.0
10,9,69.0,2.0,45.0,800.0,2.0,8.45,1016.0,3.4,0.0,0.9,NW,Changping,30.0
7,4,105.0,2.0,21.0,600.0,24.0,21.7,1001.2,19.4,0.0,1.1,ENE,Shunyi,105.0
8,20,262.0,7.0,44.0,1600.0,150.0,31.1,997.3,28.1,0.0,0.2,ESE,Nongzhanguan,203.0
9,15,74.0,8.0,18.0,700.0,208.0,,,,,3.1,SW,Nongzhanguan,74.0
8,6,112.0,3.0,22.583,,17.0,29.6,997.0,17.1,0.0,4.2,NW,Shunyi,67.0
10,3,113.0,6.0,77.0,1600.0,2.0,14.2,1017.3,12.2,0.0,1.5,E,Dongsi,91.0
3,2,147.0,16.0,47.0,1600.0,35.0,4.7,1003.4,-5.7,0.0,1.5,N,Dingling,147.0
4,23,193.0,40.0,54.0,1000.0,153.0,18.4,1004.6,8.1,0.0,1.9,SW,Guanyuan,161.0
8,8,75.0,6.0,50.0,1100.0,4.0,27.9,1000.7,24.5,0.0,0.6,E,Dongsi,75.0
1,14,64.0,34.0,57.0,1600.0,38.0,0.4,1025.6,-16.5,0.0,2.1,ESE,Tiantan,56.0
